Thoi Gian,Nhiet Do (C),Do Am (%),PM2.5 (ug/m3),PM10 (ug/m3)
2026-06-26 15:36:26,35.0,55.0,26,30
2026-06-26 15:36:31,35.0,55.0,26,29
2026-06-26 15:36:36,35.0,55.0,27,30
2026-06-26 15:36:41,35.0,55.0,27,30
2026-06-26 15:36:46,0.0,0.0,27,31
2026-06-26 15:36:51,35.0,55.0,26,30
2026-06-26 15:36:56,35.0,55.0,26,30
2026-06-26 15:37:01,35.0,55.0,27,30
2026-06-26 15:37:06,35.0,55.0,27,30
2026-06-26 15:37:11,35.0,55.0,27,30
2026-06-26 15:37:16,35.0,55.0,27,30
2026-06-26 15:37:21,0.0,0.0,27,30
2026-06-26 15:37:26,35.0,55.0,27,30
2026-06-26 15:37:31,35.0,55.0,27,29
2026-06-26 15:37:36,35.0,55.0,27,30
2026-06-26 15:37:41,35.0,55.0,28,30
2026-06-26 15:37:46,35.0,55.0,28,30
2026-06-26 15:37:51,35.0,55.0,27,29
2026-06-26 15:37:56,35.0,55.0,26,29
2026-06-26 15:38:01,35.0,55.0,27,30
2026-06-26 15:38:06,35.0,55.0,27,30
2026-06-26 15:38:11,35.0,55.0,27,30
2026-06-26 15:38:16,35.0,55.0,26,30
2026-06-26 15:38:21,35.0,55.0,26,30
2026-06-26 15:38:26,35.0,55.0,26,30
2026-06-26 15:38:31,35.0,55.0,26,29
2026-06-26 15:38:36,35.0,55.0,26,29
2026-06-26 15:38:41,35.0,55.0,26,29
2026-06-26 15:38:46,35.0,55.0,26,29
2026-06-26 15:38:51,35.0,55.0,26,29
2026-06-26 15:38:56,35.0,55.0,27,30
2026-06-26 15:39:01,35.0,55.0,28,31
2026-06-26 15:39:06,35.0,55.0,28,31
2026-06-26 15:39:11,35.0,55.0,27,30
2026-06-26 15:39:16,35.0,55.0,27,30
2026-06-26 15:39:21,35.0,55.0,27,29
2026-06-26 15:39:26,35.0,55.0,27,30
2026-06-26 15:39:31,35.0,55.0,27,30
2026-06-26 15:39:36,35.0,55.0,27,31
2026-06-26 15:39:41,35.0,55.0,28,32
2026-06-26 15:39:46,35.0,55.0,28,33
2026-06-26 15:39:51,35.0,55.0,28,32
2026-06-26 15:39:56,35.0,55.0,28,31
2026-06-26 15:40:01,35.0,55.0,27,30
2026-06-26 15:40:06,35.0,55.0,27,30
2026-06-26 15:40:11,35.0,55.0,27,30
2026-06-26 15:40:16,35.0,55.0,27,30
2026-06-26 15:40:21,35.0,55.0,26,29
2026-06-26 15:40:26,35.0,55.0,26,29
2026-06-26 15:40:31,35.0,55.0,26,29
2026-06-26 15:40:36,35.0,55.0,26,29
2026-06-26 15:40:41,35.0,55.0,27,30
2026-06-26 15:40:46,35.0,55.0,27,30
2026-06-26 15:40:51,35.0,55.0,27,30
2026-06-26 15:40:56,35.0,55.0,28,31
2026-06-26 15:41:01,35.0,55.0,28,32
2026-06-26 15:41:06,35.0,55.0,28,32
2026-06-26 15:41:11,35.0,55.0,28,32
2026-06-26 15:41:16,35.0,55.0,28,31
2026-06-26 15:41:21,35.0,55.0,29,33
2026-06-26 15:41:26,35.0,55.0,29,33
2026-06-26 15:41:31,35.0,55.0,29,33
2026-06-26 15:41:36,35.0,55.0,29,33
2026-06-26 15:41:41,35.0,55.0,28,33
2026-06-26 15:41:46,35.0,55.0,28,32
2026-06-26 15:41:51,35.0,55.0,28,32
2026-06-26 15:41:56,35.0,55.0,28,32
2026-06-26 15:42:03,35.0,55.0,27,31
2026-06-26 15:42:10,35.0,55.0,27,31
2026-06-26 15:42:16,35.0,55.0,27,31
2026-06-26 15:42:17,35.0,55.0,27,31
2026-06-26 15:42:17,35.0,55.0,27,31
2026-06-26 15:42:17,35.0,55.0,27,31
2026-06-26 15:42:24,35.0,55.0,27,30
2026-06-26 15:42:24,35.0,55.0,27,30
2026-06-26 15:42:26,35.0,55.0,27,30
2026-06-26 15:42:33,35.0,55.0,27,30
2026-06-26 15:42:33,35.0,55.0,27,30
2026-06-26 15:42:36,35.0,55.0,27,30
2026-06-26 15:42:41,35.0,55.0,27,31
2026-06-26 15:42:46,35.0,55.0,27,32
2026-06-26 15:42:51,35.0,55.0,27,31
2026-06-26 15:42:56,35.0,55.0,26,30
2026-06-26 15:43:01,35.0,55.0,26,30
2026-06-26 15:43:06,35.0,55.0,26,30
2026-06-26 15:43:11,35.0,55.0,27,30
2026-06-26 15:43:16,35.0,55.0,27,30
2026-06-26 15:43:21,35.0,55.0,27,31
2026-06-26 15:43:26,35.0,55.0,27,31
2026-06-26 15:43:31,35.0,55.0,27,31
2026-06-26 15:43:36,35.0,55.0,28,32
2026-06-26 15:43:41,35.0,55.0,29,33
2026-06-26 15:43:46,35.0,55.0,30,34
2026-06-26 15:43:51,35.0,55.0,30,34
2026-06-26 15:43:56,35.0,55.0,30,34
2026-06-26 15:44:01,35.0,55.0,31,35
2026-06-26 15:44:06,35.0,55.0,32,36
2026-06-26 15:44:11,35.0,55.0,32,37
2026-06-26 15:44:16,35.0,55.0,32,37
2026-06-26 15:44:21,35.0,55.0,32,37
2026-06-26 15:44:26,35.0,55.0,31,36
2026-06-26 15:44:31,35.0,55.0,31,36
2026-06-26 15:44:36,35.0,55.0,32,36
2026-06-26 15:44:41,35.0,55.0,31,36
2026-06-26 15:44:46,35.0,55.0,31,36
2026-06-26 15:44:51,35.0,55.0,31,36
2026-06-26 15:44:56,35.0,55.0,30,35
2026-06-26 15:45:01,35.0,55.0,30,35
2026-06-26 15:45:06,35.0,55.0,31,35
2026-06-26 15:45:11,35.0,55.0,32,36
2026-06-26 15:45:16,35.0,55.0,32,37
2026-06-26 15:45:21,35.0,55.0,31,36
2026-06-26 15:45:26,35.0,55.0,31,35
2026-06-26 15:45:31,35.0,55.0,31,36
2026-06-26 15:45:36,0.0,0.0,32,36
2026-06-26 15:45:41,35.0,55.0,31,35
2026-06-26 15:45:46,35.0,55.0,30,34
2026-06-26 15:45:51,35.0,55.0,30,34
2026-06-26 15:45:56,35.0,55.0,30,34
2026-06-26 15:46:01,35.0,55.0,30,34
2026-06-26 15:46:06,35.0,55.0,30,34
2026-06-26 15:46:11,35.0,55.0,30,35
2026-06-26 15:46:16,35.0,55.0,29,33
2026-06-26 15:46:21,35.0,55.0,29,33
2026-06-26 15:46:26,35.0,55.0,29,32
2026-06-26 15:46:31,35.0,55.0,29,33
2026-06-26 15:46:36,35.0,55.0,30,33
2026-06-26 15:46:41,35.0,55.0,30,34
2026-06-26 15:46:46,35.0,55.0,30,34
2026-06-26 15:46:51,35.0,55.0,30,34
2026-06-26 15:46:56,35.0,55.0,30,34
2026-06-26 15:47:01,35.0,55.0,30,34
2026-06-26 15:47:06,35.0,55.0,30,34
2026-06-26 15:47:11,35.0,55.0,30,34
2026-06-26 15:47:16,35.0,55.0,30,34
2026-06-26 15:47:21,35.0,55.0,30,34
2026-06-26 15:47:26,35.0,55.0,30,34
2026-06-26 15:47:31,35.0,55.0,30,34
2026-06-26 15:47:36,35.0,55.0,30,34
2026-06-26 15:47:41,35.0,55.0,30,34
2026-06-26 15:47:46,35.0,55.0,30,34
2026-06-26 15:47:51,35.0,55.0,30,34
2026-06-26 15:47:57,35.0,55.0,30,34
2026-06-26 15:47:59,35.0,55.0,30,34
2026-06-26 15:48:01,35.0,55.0,30,34
2026-06-26 15:48:06,35.0,55.0,29,34
2026-06-26 15:48:11,35.0,55.0,29,34
2026-06-26 15:48:28,35.0,55.0,29,33
2026-06-26 15:48:53,35.0,55.0,29,33
2026-06-26 15:48:53,35.0,55.0,29,33
2026-06-26 15:48:53,35.0,55.0,29,33
2026-06-26 15:49:11,35.0,55.0,28,32
2026-06-26 15:49:13,35.0,55.0,29,33
2026-06-26 15:49:13,35.0,55.0,29,33
2026-06-26 15:49:13,35.0,55.0,28,32
2026-06-26 15:49:13,35.0,55.0,28,32
2026-06-26 15:49:18,35.0,55.0,28,32
2026-06-26 15:49:19,35.0,55.0,27,31
2026-06-26 15:49:19,35.0,55.0,28,32
2026-06-26 15:49:19,35.0,55.0,28,32
2026-06-26 15:49:19,35.0,55.0,28,32
2026-06-26 15:49:21,35.0,55.0,29,32
2026-06-26 15:49:28,35.0,55.0,28,32
2026-06-26 15:49:29,35.0,55.0,28,32
2026-06-26 15:49:31,35.0,55.0,28,32
2026-06-26 15:49:38,35.0,55.0,28,31
2026-06-26 15:49:38,35.0,55.0,28,31
2026-06-26 15:49:42,35.0,55.0,27,30
2026-06-26 15:50:01,35.0,55.0,27,30
2026-06-26 15:50:54,35.0,55.0,29,32
2026-06-26 15:50:55,35.0,55.0,28,32
2026-06-26 15:50:55,35.0,55.0,28,30
2026-06-26 15:50:56,35.0,55.0,29,33
2026-06-26 15:50:56,35.0,55.0,29,33
2026-06-26 15:50:56,35.0,55.0,27,30
2026-06-26 15:51:01,35.0,55.0,29,33
2026-06-26 15:51:01,35.0,55.0,29,33
2026-06-26 15:51:39,35.0,55.0,29,33
2026-06-26 15:51:39,35.0,55.0,29,33
2026-06-26 15:51:39,35.0,55.0,29,33
2026-06-26 15:51:39,35.0,55.0,28,32
2026-06-26 15:52:31,35.0,55.0,28,31
2026-06-26 15:54:14,35.0,55.0,27,30
2026-06-26 15:54:15,35.0,55.0,29,32
2026-06-26 15:54:22,35.0,55.0,29,32
2026-06-26 15:54:23,35.0,55.0,27,30
2026-06-26 15:54:23,35.0,55.0,28,32
2026-06-26 15:54:23,35.0,55.0,27,31
2026-06-26 15:54:23,35.0,55.0,27,30
2026-06-26 15:54:23,35.0,55.0,29,32
2026-06-26 15:54:23,35.0,55.0,28,32
2026-06-26 15:54:23,35.0,55.0,27,30
2026-06-26 15:54:26,35.0,55.0,29,32
2026-06-26 15:54:31,35.0,55.0,28,31
2026-06-26 15:54:36,35.0,55.0,28,31
2026-06-26 15:54:41,35.0,55.0,27,30
2026-06-26 15:54:46,35.0,55.0,27,30
2026-06-26 15:54:51,35.0,55.0,27,30
2026-06-26 15:54:56,35.0,55.0,27,31
2026-06-26 15:55:01,35.0,55.0,28,31
2026-06-26 15:55:06,35.0,55.0,28,31
2026-06-26 15:55:11,35.0,55.0,28,32
2026-06-26 15:55:16,0.0,0.0,28,32
2026-06-26 15:55:21,35.0,55.0,28,31
2026-06-26 15:55:26,35.0,55.0,28,31
2026-06-26 15:55:31,35.0,55.0,28,31
2026-06-26 15:55:36,35.0,55.0,27,30
2026-06-26 15:55:41,35.0,55.0,27,29
2026-06-26 15:55:46,35.0,55.0,27,30
2026-06-26 15:55:51,35.0,55.0,27,30
2026-06-26 15:55:56,35.0,55.0,27,30
2026-06-26 15:56:01,35.0,55.0,26,29
2026-06-26 15:56:06,35.0,55.0,26,29
2026-06-26 15:56:11,35.0,55.0,26,29
2026-06-26 15:56:16,35.0,55.0,27,30
2026-06-26 15:56:21,35.0,54.0,27,30
2026-06-26 15:56:26,35.0,54.0,27,30
2026-06-26 15:56:31,35.0,54.0,27,29
2026-06-26 15:56:36,35.0,54.0,27,29
2026-06-26 15:56:41,35.0,54.0,26,29
2026-06-26 15:56:46,35.0,54.0,26,29
2026-06-26 15:56:51,35.0,54.0,27,30
2026-06-26 15:56:56,35.0,54.0,28,31
2026-06-26 15:57:01,35.0,54.0,28,31
2026-06-26 15:57:06,35.0,54.0,28,31
2026-06-26 15:57:11,35.0,54.0,28,31
2026-06-26 15:57:16,35.0,55.0,27,30
2026-06-26 15:57:21,35.0,55.0,27,30
2026-06-26 15:57:26,35.0,55.0,27,30
2026-06-26 15:57:31,35.0,55.0,27,30
2026-06-26 15:57:36,35.0,55.0,27,30
2026-06-26 15:57:41,35.0,55.0,27,30
2026-06-26 15:57:46,35.0,55.0,26,29
2026-06-26 15:57:51,35.0,55.0,26,29
2026-06-26 15:57:56,35.0,55.0,26,29
2026-06-26 15:58:01,35.0,55.0,26,28
2026-06-26 15:58:06,35.0,55.0,26,28
2026-06-26 15:58:11,35.0,55.0,26,29
2026-06-26 15:58:16,35.0,55.0,27,29
2026-06-26 15:58:21,35.0,55.0,27,30
2026-06-26 15:58:26,35.0,55.0,27,30
2026-06-26 15:58:31,35.0,55.0,26,30
2026-06-26 15:58:36,35.0,55.0,26,30
2026-06-26 15:58:41,35.0,55.0,26,30
2026-06-26 15:58:46,35.0,55.0,26,29
2026-06-26 15:58:51,35.0,55.0,26,29
2026-06-26 15:58:56,35.0,55.0,27,30
2026-06-26 15:59:01,35.0,55.0,28,30
2026-06-26 15:59:06,35.0,55.0,28,31
2026-06-26 15:59:11,0.0,0.0,28,31
2026-06-26 15:59:16,35.0,55.0,28,32
2026-06-26 15:59:21,35.0,55.0,28,31
2026-06-26 15:59:26,35.0,55.0,26,29
2026-06-26 15:59:31,35.0,55.0,26,28
2026-06-26 15:59:36,35.0,55.0,26,29
2026-06-26 15:59:41,35.0,55.0,27,31
2026-06-26 15:59:46,35.0,55.0,28,32
2026-06-26 15:59:51,35.0,55.0,28,32
2026-06-26 15:59:56,35.0,55.0,27,32
2026-06-26 16:00:01,35.0,55.0,27,31
2026-06-26 16:00:06,35.0,55.0,27,31
2026-06-26 16:00:11,35.0,55.0,27,30
2026-06-26 16:00:16,35.0,55.0,26,29
2026-06-26 16:00:21,35.0,55.0,27,29
2026-06-26 16:00:26,35.0,55.0,27,30
2026-06-26 16:00:31,35.0,55.0,27,30
2026-06-26 16:00:36,35.0,55.0,27,30
2026-06-26 16:00:41,35.0,55.0,27,30
2026-06-26 16:00:46,35.0,55.0,27,29
2026-06-26 16:00:51,35.0,55.0,26,29
2026-06-26 16:00:59,35.0,55.0,27,29
2026-06-26 16:00:59,35.0,55.0,27,29
2026-06-26 16:01:01,35.0,55.0,27,30
2026-06-26 16:01:06,35.0,55.0,27,30
2026-06-26 16:01:11,35.0,55.0,27,30
2026-06-26 16:01:16,35.0,55.0,27,30
2026-06-26 16:01:21,35.0,55.0,27,30
2026-06-26 16:01:26,35.0,55.0,27,29
2026-06-26 16:01:31,35.0,55.0,27,29
2026-06-26 16:01:36,35.0,55.0,26,29
2026-06-26 16:01:41,35.0,55.0,26,28
2026-06-26 16:01:46,35.0,55.0,26,28
2026-06-26 16:01:51,35.0,55.0,27,30
2026-06-26 16:01:56,35.0,55.0,27,31
2026-06-26 16:02:01,35.0,55.0,27,31
2026-06-26 16:02:06,35.0,55.0,27,30
2026-06-26 16:02:11,35.0,55.0,26,27
2026-06-26 16:02:16,35.0,55.0,26,27
2026-06-26 16:02:21,35.0,55.0,26,28
2026-06-26 16:02:26,35.0,55.0,26,29
2026-06-26 16:02:31,35.0,55.0,26,30
2026-06-26 16:02:36,35.0,55.0,27,31
2026-06-26 16:02:41,35.0,55.0,27,31
2026-06-26 16:02:46,35.0,55.0,26,30
2026-06-26 16:02:51,35.0,55.0,26,29
2026-06-26 16:02:56,35.0,55.0,26,29
2026-06-26 16:03:01,35.0,55.0,27,31
2026-06-26 16:03:06,35.0,55.0,28,31
2026-06-26 16:03:11,35.0,55.0,27,30
2026-06-26 16:03:16,35.0,55.0,26,29
2026-06-26 16:03:21,35.0,55.0,26,29
2026-06-26 16:03:26,35.0,55.0,26,28
2026-06-26 16:03:31,0.0,0.0,25,28
2026-06-26 16:03:36,35.0,55.0,25,27
2026-06-26 16:03:41,35.0,55.0,25,27
2026-06-26 16:03:46,35.0,55.0,25,28
2026-06-26 16:03:51,35.0,55.0,25,28
2026-06-26 16:03:56,35.0,55.0,25,28
2026-06-26 16:04:01,35.0,55.0,25,28
2026-06-26 16:04:06,35.0,55.0,25,28
2026-06-26 16:04:11,35.0,55.0,25,28
2026-06-26 16:04:16,35.0,55.0,25,28
2026-06-26 16:04:21,35.0,55.0,25,28
2026-06-26 16:04:26,35.0,55.0,25,28
2026-06-26 16:04:31,0.0,0.0,26,28
2026-06-26 16:04:36,35.0,55.0,26,28
2026-06-26 16:04:41,35.0,55.0,26,28
2026-06-26 16:04:46,35.0,55.0,25,28
2026-06-26 16:04:51,35.0,55.0,26,29
2026-06-26 16:04:56,35.0,55.0,26,29
2026-06-26 16:05:01,35.0,55.0,26,28
2026-06-26 16:05:06,35.0,55.0,25,27
2026-06-26 16:05:11,35.0,55.0,25,27
2026-06-26 16:05:16,35.0,55.0,25,27
2026-06-26 16:05:21,35.0,55.0,26,28
2026-06-26 16:05:26,35.0,55.0,25,27
2026-06-26 16:05:31,35.0,55.0,25,28
2026-06-26 16:05:36,35.0,54.0,25,28
2026-06-26 16:05:41,35.0,54.0,25,28
2026-06-26 16:05:46,35.0,54.0,25,27
2026-06-26 16:05:51,35.0,54.0,25,27
2026-06-26 16:05:56,35.0,54.0,24,27
2026-06-26 16:06:01,35.0,54.0,25,28
2026-06-26 16:06:06,35.0,54.0,25,27
2026-06-26 16:06:11,35.0,54.0,24,27
2026-06-26 16:06:16,35.0,54.0,25,27
2026-06-26 16:06:21,35.0,54.0,25,27
2026-06-26 16:06:26,35.0,54.0,25,27
2026-06-26 16:06:31,35.0,54.0,25,28
2026-06-26 16:06:36,35.0,54.0,25,28
2026-06-26 16:06:41,35.0,54.0,25,28
2026-06-26 16:06:46,35.0,54.0,25,28
2026-06-26 16:06:51,35.0,54.0,25,28
2026-06-26 16:06:56,35.0,54.0,25,28
2026-06-26 16:07:01,35.0,54.0,26,29
2026-06-26 16:07:06,35.0,54.0,26,29
2026-06-26 16:07:11,35.0,54.0,26,29
2026-06-26 16:07:16,35.0,54.0,26,29
2026-06-26 16:07:21,35.0,54.0,26,29
2026-06-26 16:07:26,35.0,54.0,26,29
2026-06-26 16:07:31,35.0,54.0,26,29
2026-06-26 16:07:36,35.0,54.0,26,29
2026-06-26 16:07:41,35.0,54.0,26,29
2026-06-26 16:07:46,35.0,54.0,25,29
2026-06-26 16:07:51,35.0,54.0,25,28
2026-06-26 16:07:56,35.0,54.0,25,29
2026-06-26 16:08:01,35.0,54.0,25,29
2026-06-26 16:08:06,35.0,54.0,26,29
2026-06-26 16:08:11,35.0,54.0,25,29
2026-06-26 16:08:16,35.0,54.0,26,29
2026-06-26 16:08:21,35.0,54.0,25,28
2026-06-26 16:08:26,35.0,54.0,25,28
2026-06-26 16:08:31,35.0,54.0,25,28
2026-06-26 16:08:36,35.0,54.0,25,28
2026-06-26 16:08:41,35.0,54.0,25,28
2026-06-26 16:08:46,35.0,54.0,25,28
2026-06-26 16:08:51,35.0,54.0,25,28
2026-06-26 16:08:56,35.0,54.0,26,29
2026-06-26 16:09:01,35.0,54.0,27,31
2026-06-26 16:09:06,35.0,54.0,28,31
2026-06-26 16:09:11,35.0,54.0,27,30
2026-06-26 16:09:16,35.0,54.0,26,29
2026-06-26 16:09:21,35.0,54.0,25,28
2026-06-26 16:09:26,35.0,54.0,25,28
2026-06-26 16:09:31,35.0,54.0,25,28
2026-06-26 16:09:36,35.0,54.0,25,27
2026-06-26 16:09:41,35.0,54.0,25,27
2026-06-26 16:09:46,35.0,54.0,25,27
2026-06-26 16:09:51,35.0,54.0,24,27
2026-06-26 16:09:56,35.0,54.0,24,27
2026-06-26 16:10:01,35.0,54.0,25,28
2026-06-26 16:10:06,35.0,54.0,25,28
2026-06-26 16:10:11,35.0,54.0,26,29
2026-06-26 16:10:16,35.0,54.0,26,30
2026-06-26 16:10:21,35.0,54.0,26,30
2026-06-26 16:10:26,35.0,54.0,25,29
2026-06-26 16:10:31,35.0,54.0,25,28
2026-06-26 16:10:36,35.0,54.0,25,28
2026-06-26 16:10:41,35.0,54.0,25,28
2026-06-26 16:10:46,35.0,54.0,25,28
2026-06-26 16:10:51,35.0,54.0,25,27
2026-06-26 16:10:56,35.0,54.0,24,27
2026-06-26 16:11:01,35.0,54.0,24,26
2026-06-26 16:11:06,35.0,54.0,24,26
2026-06-26 16:11:11,35.0,54.0,24,27
2026-06-26 16:11:16,35.0,54.0,25,28
2026-06-26 16:11:21,35.0,54.0,24,28
2026-06-26 16:11:26,35.0,54.0,24,28
2026-06-26 16:11:31,35.0,54.0,25,29
2026-06-26 16:11:36,35.0,54.0,25,30
2026-06-26 16:11:41,35.0,54.0,25,29
2026-06-26 16:11:46,35.0,54.0,25,29
2026-06-26 16:11:51,35.0,54.0,25,29
2026-06-26 16:11:56,35.0,54.0,25,29
2026-06-26 16:12:01,35.0,54.0,25,28
2026-06-26 16:12:07,35.0,54.0,25,28
2026-06-26 16:12:08,35.0,54.0,25,28
2026-06-26 16:12:11,35.0,54.0,25,28
2026-06-26 16:12:16,35.0,54.0,24,27
2026-06-26 16:12:21,35.0,54.0,24,27
2026-06-26 16:12:26,35.0,54.0,24,27
2026-06-26 16:12:31,35.0,54.0,24,27
2026-06-26 16:12:36,35.0,54.0,25,27
2026-06-26 16:12:41,35.0,54.0,25,28
2026-06-26 16:12:46,35.0,54.0,25,28
2026-06-26 16:12:51,35.0,54.0,25,28
2026-06-26 16:12:56,35.0,54.0,25,29
2026-06-26 16:13:01,35.0,54.0,25,29
2026-06-26 16:13:06,35.0,54.0,25,28
2026-06-26 16:13:11,35.0,54.0,25,28
2026-06-26 16:13:16,35.0,54.0,26,29
2026-06-26 16:13:21,35.0,54.0,26,29
2026-06-26 16:13:26,35.0,54.0,26,29
2026-06-26 16:13:31,35.0,54.0,25,28
2026-06-26 16:13:36,35.0,54.0,25,27
2026-06-26 16:13:41,35.0,54.0,25,28
2026-06-26 16:13:46,35.0,54.0,25,28
2026-06-26 16:13:51,35.0,54.0,24,27
2026-06-26 16:13:56,35.0,54.0,24,26
2026-06-26 16:14:01,35.0,54.0,24,26
2026-06-26 16:14:06,35.0,54.0,25,27
2026-06-26 16:14:11,35.0,54.0,25,27
2026-06-26 16:14:16,35.0,54.0,25,27
2026-06-26 16:14:21,35.0,54.0,24,27
2026-06-26 16:14:26,35.0,54.0,25,27
2026-06-26 16:14:31,35.0,54.0,25,27
2026-06-26 16:14:36,35.0,54.0,25,27
2026-06-26 16:14:41,35.0,54.0,25,28
2026-06-26 16:14:46,35.0,54.0,25,28
2026-06-26 16:14:51,35.0,54.0,25,27
2026-06-26 16:14:56,35.0,54.0,25,27
2026-06-26 16:15:01,35.0,54.0,25,28
2026-06-26 16:15:06,35.0,54.0,26,28
2026-06-26 16:15:11,35.0,54.0,25,27
2026-06-26 16:15:16,35.0,54.0,24,26
2026-06-26 16:17:17,35.0,54.0,24,27
2026-06-26 16:17:29,35.0,54.0,24,27
2026-06-26 16:17:29,0.0,0.0,24,27
2026-06-26 16:17:29,35.0,54.0,24,27
2026-06-26 16:17:29,35.0,54.0,25,28
2026-06-26 16:17:29,35.0,54.0,25,27
2026-06-26 16:17:29,35.0,54.0,25,27
2026-06-26 16:18:30,35.0,54.0,25,28
2026-06-26 16:18:30,35.0,54.0,25,28
2026-06-26 16:18:31,35.0,54.0,25,28
2026-06-26 16:18:31,35.0,54.0,26,29
2026-06-26 16:18:31,35.0,54.0,25,28
2026-06-26 16:18:31,35.0,54.0,26,29
2026-06-26 16:18:32,35.0,54.0,26,29
2026-06-26 16:18:32,35.0,54.0,26,29
2026-06-26 16:18:36,35.0,54.0,26,29
2026-06-26 16:18:41,35.0,54.0,26,29
2026-06-26 16:18:46,35.0,54.0,26,29
2026-06-26 16:18:51,35.0,54.0,26,29
2026-06-26 16:18:56,35.0,54.0,26,30
2026-06-26 16:19:01,35.0,54.0,26,29
2026-06-26 16:19:06,35.0,54.0,25,28
2026-06-26 16:19:11,35.0,53.0,25,28
2026-06-26 16:19:16,35.0,53.0,25,28
2026-06-26 16:19:21,35.0,53.0,25,28
2026-06-26 16:19:26,35.0,53.0,26,29
2026-06-26 16:19:32,0.0,0.0,26,29
2026-06-26 16:19:35,0.0,0.0,26,29
2026-06-26 16:19:38,35.0,53.0,25,29
2026-06-26 16:19:39,35.0,53.0,25,29
2026-06-26 16:19:41,35.0,53.0,25,29
2026-06-26 16:19:51,35.0,53.0,25,29
2026-06-26 16:20:40,35.0,54.0,25,27
2026-06-26 16:20:41,35.0,54.0,25,28
2026-06-26 16:20:42,35.0,54.0,25,27
2026-06-26 16:20:42,35.0,54.0,25,28
2026-06-26 16:20:42,35.0,54.0,24,26
2026-06-26 16:20:42,35.0,54.0,25,27
2026-06-26 16:20:42,35.0,54.0,25,27
2026-06-26 16:20:42,35.0,54.0,25,27
2026-06-26 16:20:46,35.0,54.0,25,27
2026-06-26 16:20:51,35.0,54.0,25,27
2026-06-26 16:20:56,35.0,54.0,24,26
2026-06-26 16:21:01,35.0,54.0,24,26
2026-06-26 16:21:06,35.0,54.0,25,27
2026-06-26 16:21:12,35.0,54.0,25,27
2026-06-26 16:21:12,35.0,54.0,25,27
2026-06-26 16:21:16,35.0,54.0,25,27
2026-06-26 16:21:21,35.0,54.0,25,27
2026-06-26 16:21:26,35.0,54.0,24,27
2026-06-26 16:21:31,35.0,54.0,24,27
2026-06-26 16:21:36,35.0,54.0,25,27
2026-06-26 16:21:41,35.0,54.0,26,28
2026-06-26 16:21:46,35.0,54.0,26,28
2026-06-26 16:21:51,35.0,54.0,25,28
2026-06-26 16:21:56,35.0,54.0,25,28
2026-06-26 16:22:01,35.0,54.0,25,28
2026-06-26 16:22:06,35.0,54.0,25,28
2026-06-26 16:22:11,35.0,54.0,25,28
2026-06-26 16:22:16,35.0,54.0,25,28
2026-06-26 16:22:21,35.0,54.0,25,28
2026-06-26 16:22:26,0.0,0.0,24,27
2026-06-26 16:22:31,35.0,54.0,25,27
2026-06-26 16:22:36,35.0,54.0,25,27
2026-06-26 16:22:41,35.0,54.0,25,28
2026-06-26 16:22:46,35.0,54.0,24,27
2026-06-26 16:22:51,35.0,54.0,24,26
2026-06-26 16:22:56,35.0,54.0,24,26
2026-06-26 16:23:01,35.0,54.0,24,26
2026-06-26 16:23:06,35.0,54.0,24,27
2026-06-26 16:23:11,35.0,54.0,25,27
2026-06-26 16:23:16,35.0,54.0,25,27
2026-06-26 16:23:21,35.0,54.0,25,28
2026-06-26 16:23:26,0.0,0.0,25,27
2026-06-26 16:23:31,35.0,54.0,24,27
2026-06-26 16:23:36,35.0,54.0,24,27
2026-06-26 16:23:41,35.0,54.0,24,26
2026-06-26 16:23:46,35.0,54.0,25,28
2026-06-26 16:23:51,35.0,54.0,25,28
2026-06-26 16:23:56,35.0,54.0,24,27
2026-06-26 16:24:01,35.0,54.0,25,28
2026-06-26 16:24:06,35.0,54.0,25,28
2026-06-26 16:24:11,35.0,54.0,25,28
2026-06-26 16:24:16,35.0,54.0,24,27
2026-06-26 16:24:21,35.0,54.0,24,27
2026-06-26 16:24:26,35.0,54.0,25,27
2026-06-26 16:24:31,35.0,54.0,25,28
2026-06-26 16:24:36,35.0,54.0,25,27
2026-06-26 16:24:41,35.0,54.0,25,27
2026-06-26 16:24:46,35.0,54.0,24,27
2026-06-26 16:24:51,35.0,54.0,25,27
2026-06-26 16:24:56,35.0,54.0,24,27
2026-06-26 16:25:01,35.0,54.0,25,27
2026-06-26 16:25:06,35.0,54.0,24,27
2026-06-26 16:25:11,35.0,54.0,24,28
2026-06-26 16:25:16,35.0,54.0,24,28
2026-06-26 16:25:21,35.0,54.0,24,27
2026-06-26 16:25:26,35.0,54.0,24,27
2026-06-26 16:25:31,35.0,54.0,25,27
2026-06-26 16:25:36,35.0,54.0,25,28
2026-06-26 16:25:41,35.0,54.0,25,28
2026-06-26 16:25:46,35.0,54.0,25,27
2026-06-26 16:25:51,35.0,54.0,25,27
2026-06-26 16:25:56,35.0,54.0,25,28
2026-06-26 16:26:01,35.0,54.0,25,28
2026-06-26 16:26:06,35.0,54.0,24,26
2026-06-26 16:26:11,35.0,54.0,23,25
2026-06-26 16:26:16,35.0,54.0,23,25
2026-06-26 16:26:21,35.0,54.0,23,25
2026-06-26 16:26:26,35.0,54.0,23,26
2026-06-26 16:26:31,35.0,54.0,24,26
2026-06-26 16:26:36,35.0,54.0,24,26
2026-06-26 16:26:41,35.0,54.0,23,26
